Name,Short Description,Description,Main Photo Filepath,Gallery Filepaths,Variants,URL
Tibhar - Drinkhall Allround Classic,"Allroundové dřevo, přesněji patřící do kategorie ALL+. Zde se jeho rychlost rovná kontrole. Je vyrobeno ve spolupráci se známým anglickým hráčem Paulem Drinkhallem, bronzovým medailistou z MS v Kuala Lumpur. 5x dýha ayous a lima - jsou vhodnou volbou pro mírně až středně pokročilé hráče.","<p>Allroundové dřevo, přesněji patřící do kategorie ALL+. Zde se jeho rychlost rovná kontrole. Je vyrobeno ve spolupráci se známým anglickým hráčem Paulem Drinkhallem, bronzovým medailistou z MS v Kuala Lumpur. 5x dýha ayous a lima - jsou vhodnou volbou pro mírně až středně pokročilé hráče.</p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Tibhar - Drinkhall Allround Classic\MainImage\988_tibhar-drinkhall-allround-classic.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Tibhar - Drinkhall Allround Classic\GalleryImages\988_tibhar-drinkhall-allround-classic.jpg%3F62cac103,"{""key_value_pairs"": {""Tvar držátka"": ""FL - konkávní"", ""Váha (gr)"": ""85""}, ""current_price"": 1200.0, ""basic_price"": 1200.0, ""stock_status"": """"}",https://www.stoten.cz/all-2/drinkhall-allround-classic/
Donic - Persson PowerAR Senso V2,"<strong>Univerzální dřevo z kategorie oblíbených dřev Power AR, tzn ALL+. Univerzální (střední) rychlost je zabezpečena složením hlavy z měkkých dýh. Duté držátko technologie Senso zlepšuje pocitovou kontrolu.</strong>","<p><strong>Univerzální dřevo z kategorie oblíbených dřev Power AR, tzn ALL+. Univerzální (střední) rychlost je zabezpečena složením hlavy z měkkých dýh. Duté držátko technologie Senso zlepšuje pocitovou kontrolu.</strong></p> <p><strong>Výběr je možný ze dvou variant a to buď V1 – rychlejší, OFF-, pro lehce útočné univerzály, nebo toto V2 – střední, ALL+, pro všestrannou hru.</strong></p> <p><strong>rychlost 73  /  kontrola 82  /  počet vrstev 5</strong></p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Donic - Persson PowerAR Senso V2\MainImage\547_donic-persson-powerar-senso-v2.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Donic - Persson PowerAR Senso V2\GalleryImages\547_donic-persson-powerar-senso-v2.jpg%3F62cac103,"{""key_value_pairs"": {""Tvar držátka"": ""AN - anatomické"", ""Váha (gr)"": ""85""}, ""current_price"": 990.0, ""basic_price"": 990.0, ""stock_status"": ""Dodání do 5 pracovních dní""}|{""key_value_pairs"": {""Tvar držátka"": ""FL - konkávní"", ""Váha (gr)"": ""85""}, ""current_price"": 990.0, ""basic_price"": 990.0, ""stock_status"": ""Dodání do 5 pracovních dní""}|{""key_value_pairs"": {""Tvar držátka"": ""ST - rovné"", ""Váha (gr)"": ""85""}, ""current_price"": 990.0, ""basic_price"": 990.0, ""stock_status"": ""Dodání do 5 pracovních dní""}",https://www.stoten.cz/all-2/persson-powerar-senso-v2/
Der Materialspezialist - Terror,"Novinka 2015/16. Dřevo uzpůsobené pro univerzální, moderní způsob hry, kde převažují kontry, bloky. Nezvyklé složení a sestavení vrstev (dýh) dřeva navíc pomáhá k zahrání velmi jistých výměn s maximem rotací. Dřevo je také maximálně vhodné pro kombinaci s potahy typu tráva nebo antitopspin, kde hráči nabídne parádní rušivý efekt. Nízká trajektorie letu míčku, kdy protihráč nemá moc šancí zaútočit zpět - to je velká devíza tohoto dřeva pro útočné hráče, spolu s vysokou kontrolou a přiměřenou rychlostí.","<p>Novinka 2015/16. Dřevo uzpůsobené pro univerzální, moderní způsob hry, kde převažují kontry, bloky. Nezvyklé složení a sestavení vrstev (dýh) dřeva navíc pomáhá k zahrání velmi jistých výměn s maximem rotací. Dřevo je také maximálně vhodné pro kombinaci s potahy typu tráva nebo antitopspin, kde hráči nabídne parádní rušivý efekt. Nízká trajektorie letu míčku, kdy protihráč nemá moc šancí zaútočit zpět - to je velká devíza tohoto dřeva pro útočné hráče, spolu s vysokou kontrolou a přiměřenou rychlostí.</p> <p>rychlost 82  /  kontrola 94</p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Der Materialspezialist - Terror\MainImage\439_der-materialspezialist-terror.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Der Materialspezialist - Terror\GalleryImages\439_der-materialspezialist-terror.jpg%3F62cac103,"{""key_value_pairs"": {""Tvar držátka"": ""FL - konkávní"", ""Váha (gr)"": ""80""}, ""current_price"": 1600.0, ""basic_price"": 1600.0, ""stock_status"": """"}",https://www.stoten.cz/all-2/terror/
TIBHAR - Lebrun Alexis ALL+,"<span style=""font-size: 12pt;""><strong>Rychlejší allroundové prkno schopné přejít i do ostřejšího útoku (zejména v kombinaci s útočnějšími potahy);</strong></span>","<p><span style=""font-size: 12pt;""><strong>Rychlejší allroundové prkno schopné přejít i do ostřejšího útoku (zejména v kombinaci s útočnějšími potahy);</strong></span></p> <ul> <li><span style=""font-size: 12pt;""><strong>záruka vysoké kontroly při úderu.</strong></span></li> </ul>",H:\Desaka\Stoten\Full_10.01.2025\Photos\TIBHAR - Lebrun Alexis ALL+\MainImage\8967_16150-lebrun-alexis-all-render.jpg%3F64f6dc71,H:\Desaka\Stoten\Full_10.01.2025\Photos\TIBHAR - Lebrun Alexis ALL+\GalleryImages\8967_16150-lebrun-alexis-all-render.jpg%3F64f6dc71,"{""key_value_pairs"": {""Tvar držátka"": ""FL - konkávní""}, ""current_price"": 970.0, ""basic_price"": 970.0, ""stock_status"": """"}",https://www.stoten.cz/all-2/tibhar-lebrun-alexis-all-/
Der Materialspezialist - Tomahawk,"3. generace našeho kompletně přepracovaného, populárního dřeva TOMAHAWK.<br/>Dobře osvědčená dýhová struktura se nezměnila, ale kvůli snížení váhy je použitý nový, odlehčený design, který dodává dřevu více pevnosti a to při nižší váze.<br/>TOMAHAWK je navržený výslovně pro potahy ANTI a TRÁVU, zvláště se hodí pro všechny materiálové hráče, kteří preferují blokování blízko u stolu s příležitostnými výpady ze střední vzdálenosti za stolem.<br/>TOMAHAWK vám dává maximální kontrolu a efektivní kontrolu při pasivní hře.<br/>Na druhé straně vám umožní zahrát vynikající topspiny a smrtelné smeče, které mohou být hrané i s normálními potahy (softy) nebo sendviči.<br/>TOMAHAWK je nové, perfektní dřevo vhodné k extrémní obraně a rušivé hře s ANTI SPINY či TRÁVAMI.","<p>3. generace našeho kompletně přepracovaného, populárního dřeva TOMAHAWK.<br/>Dobře osvědčená dýhová struktura se nezměnila, ale kvůli snížení váhy je použitý nový, odlehčený design, který dodává dřevu více pevnosti a to při nižší váze.<br/>TOMAHAWK je navržený výslovně pro potahy ANTI a TRÁVU, zvláště se hodí pro všechny materiálové hráče, kteří preferují blokování blízko u stolu s příležitostnými výpady ze střední vzdálenosti za stolem.<br/>TOMAHAWK vám dává maximální kontrolu a efektivní kontrolu při pasivní hře.<br/>Na druhé straně vám umožní zahrát vynikající topspiny a smrtelné smeče, které mohou být hrané i s normálními potahy (softy) nebo sendviči.<br/>TOMAHAWK je nové, perfektní dřevo vhodné k extrémní obraně a rušivé hře s ANTI SPINY či TRÁVAMI.</p> <p>rychlost 87 / kontrola 97 / počet vrstev 5</p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Der Materialspezialist - Tomahawk\MainImage\436_der-materialspezialist-tomahawk.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Der Materialspezialist - Tomahawk\GalleryImages\436-1_der-materialspezialist-tomahawk.jpg%3F62cac103|H:\Desaka\Stoten\Full_10.01.2025\Photos\Der Materialspezialist - Tomahawk\GalleryImages\436_der-materialspezialist-tomahawk.jpg%3F62cac103,"{""key_value_pairs"": {""Tvar držátka"": ""ST - rovné"", ""Váha (gr)"": ""65""}, ""current_price"": 1400.0, ""basic_price"": 1400.0, ""stock_status"": ""Dodání do 5 pracovních dní""}",https://www.stoten.cz/all-2/tomahawk/
VICTAS - Balsa 5.5,"<span style=""font-size: 12pt;"">Vyvážené prkno vhodné pro přesný kontrolovaný útok -  zvládá jak přesný topspin, tak i jistý blok; </span>","<p><span style=""font-size: 12pt;"">Vyvážené prkno vhodné pro přesný kontrolovaný útok -  zvládá jak přesný topspin, tak i jistý blok; </span></p> <ul> <li><span style=""font-size: 12pt;"">balsový střed silný 5,5 mm dodává prknu na síle.</span></li> </ul>",H:\Desaka\Stoten\Full_10.01.2025\Photos\VICTAS - Balsa 5.5\MainImage\7948_13012-balsa-5-5.jpg%3F62f7d7a8,H:\Desaka\Stoten\Full_10.01.2025\Photos\VICTAS - Balsa 5.5\GalleryImages\7948_13012-balsa-5-5.jpg%3F62f7d7a8,"{""key_value_pairs"": {""Tvar držátka"": ""FL - konkávní""}, ""current_price"": 1430.0, ""basic_price"": 1430.0, ""stock_status"": ""Dodání do 5 pracovních dní""}",https://www.stoten.cz/all-2/victas-balsa-5-5/
VICTAS - Black Balsa 5.0,"<span style=""font-size: 12pt;"">Vyvážené prkno díky 0,5 mm širokému balsovému středu - kontrola se vyrovnává rychlosti;</span>","<p style=""text-align: justify;""><span style=""font-size: 12pt;"">Vyvážené prkno díky 0,5 mm širokému balsovému středu - kontrola se vyrovnává rychlosti;</span></p> <ul> <li style=""text-align: justify;""><span style=""font-size: 12pt;"">pro přesný úder - ať už topspin nebo blok.</span></li> </ul>",H:\Desaka\Stoten\Full_10.01.2025\Photos\VICTAS - Black Balsa 5.0\MainImage\7939_13024-black-balsa5-0-fl.jpg%3F62f7d69a,H:\Desaka\Stoten\Full_10.01.2025\Photos\VICTAS - Black Balsa 5.0\GalleryImages\7939_13024-black-balsa5-0-fl.jpg%3F62f7d69a,"{""key_value_pairs"": {""Tvar držátka"": ""FL - konkávní""}, ""current_price"": 1430.0, ""basic_price"": 1430.0, ""stock_status"": ""Dodání do 5 pracovních dní""}",https://www.stoten.cz/all-2/victas-black-balsa-5-0/
Donic - Waldner Dotec ALL+,"Nejpomalejší ,nejlehčí ,ale zárověň taky nejcitlivější z řady prken Dotec kombinuje 4,5 mm silný střed z balsy s dýhami Limby. Prkno ,které se vyznačuje především nepřekonatelnou kontrolou . Doporučujeme všem ofensivně laděným všestranným hráčům. <br/><br/>","<p>Nejpomalejší ,nejlehčí ,ale zárověň taky nejcitlivější z řady prken Dotec kombinuje 4,5 mm silný střed z balsy s dýhami Limby. Prkno ,které se vyznačuje především nepřekonatelnou kontrolou . Doporučujeme všem ofensivně laděným všestranným hráčům. <br/><br/></p> <p><strong>Rychlost 89 / Kontrola 94 / Počet vrstev 5+2</strong></p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Donic - Waldner Dotec ALL+\MainImage\553_donic-waldner-dotec-all-.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Donic - Waldner Dotec ALL+\GalleryImages\553_donic-waldner-dotec-all-.jpg%3F62cac103,"{""key_value_pairs"": {""Tvar držátka"": ""PR - pravák"", ""Váha (gr)"": ""85""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": ""Dodání do 5 pracovních dní""}|{""key_value_pairs"": {""Tvar držátka"": ""LV - levák"", ""Váha (gr)"": ""85""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": ""Dodání do 5 pracovních dní""}",https://www.stoten.cz/all-2/waldner-dotec-all/
Barna - Stability Allround-,S STABILITY BARNA ORIGINAL vytvořila další inovativní nejlepší produkt ve své třídě v oblasti tabletennisových dřev.,"<p>S STABILITY BARNA ORIGINAL vytvořila další inovativní nejlepší produkt ve své třídě v oblasti tabletennisových dřev.</p> <p>Toto dřevo má velmi dobré ovládací vlastnosti a zaměřuje se na unikátně vyvinuté dřevo a ergonomicky tvarovanou opěrku prstů, která napomáhá stabilizaci dřeva a úchopu.</p> <p>Tím STABILITY zabraňuje nekontrolovanému „bloudění“ prstů, což snižuje neúmyslné chyby při kontaktu s míčkem.</p> <p>STABILITY nabízí nejvyšší možné ovládací vlastnosti a poskytuje skvělou a jedinečnou zpětnou vazbu při hře.</p> <p>Při vývoji dřeva BARNA ORIGINAL STABILTY byli zapojeni nejen profesionální hráči, ale také začátečníci a děti, kteří dávali nadšenou zpětnou vazbu, protože dřevo usnadňuje uchopení dřeva a stabilizuje ho.</p> <p> </p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Barna - Stability Allround-\MainImage\8034_barna-original-tischtennisholz-stability-allround-1.jpg%3F633e6e01,H:\Desaka\Stoten\Full_10.01.2025\Photos\Barna - Stability Allround-\GalleryImages\8034_barna-original-tischtennisholz-stability-allround-1.jpg%3F633e6e01|H:\Desaka\Stoten\Full_10.01.2025\Photos\Barna - Stability Allround-\GalleryImages\8034-1_barna-original-tischtennisholz-stability-allround-4-3.jpg%3F633e6e01,"{""key_value_pairs"": {""Tvar držátka"": ""PR - pravák""}, ""current_price"": 1950.0, ""basic_price"": 1950.0, ""stock_status"": ""Dodání do 5 pracovních dní""}",https://www.stoten.cz/all-/barna-stability-allround-/
Xiom - Aigis,Mimořádně vhodné prkno pro moderní defenzívní hráče kategorie DEf až ALL+.,<p>Mimořádně vhodné prkno pro moderní defenzívní hráče kategorie DEf až ALL+.</p>,H:\Desaka\Stoten\Full_10.01.2025\Photos\Xiom - Aigis\MainImage\1126_aigis.png%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Xiom - Aigis\GalleryImages\1126_aigis.png%3F62cac103,"{""key_value_pairs"": {""Rozměr dřeva (š x v) mm"": ""157x166"", ""Tvar držátka"": ""FL - konkávní"", ""Váha (gr)"": ""82""}, ""current_price"": 1400.0, ""basic_price"": 1400.0, ""stock_status"": """"}|{""key_value_pairs"": {""Rozměr dřeva (š x v) mm"": ""157x166"", ""Tvar držátka"": ""ST - rovné"", ""Váha (gr)"": ""82""}, ""current_price"": 1400.0, ""basic_price"": 1400.0, ""stock_status"": """"}",https://www.stoten.cz/all/aigis/
Donic - Alligator Combi,"<strong>Dřevo vyrobené s rozdílnými rychlostmi na forhendové a bekhendové straně. Na jedné straně (Fh) jsou použity tvrdé dýhy k dosažení rychlosti AR+, na druhé straně (Bh) pak měkčí dýha s výsledkem kategorie DEF+. Ideální pro ty, kteří používají na jedné straně pálky antitopspin nebo trávu. Alligator Combi je určený pro defenzivní typ hráčů s výpadovým útokem, jak dnes moderní hra diktuje.</strong>","<p><strong>Dřevo vyrobené s rozdílnými rychlostmi na forhendové a bekhendové straně. Na jedné straně (Fh) jsou použity tvrdé dýhy k dosažení rychlosti AR+, na druhé straně (Bh) pak měkčí dýha s výsledkem kategorie DEF+. Ideální pro ty, kteří používají na jedné straně pálky antitopspin nebo trávu. Alligator Combi je určený pro defenzivní typ hráčů s výpadovým útokem, jak dnes moderní hra diktuje.</strong></p> <p><strong>rychlost 67 (62) / kontrola 91 / počet vrstev 5</strong></p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Donic - Alligator Combi\MainImage\565_donic-alligator-combi.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Donic - Alligator Combi\GalleryImages\565_donic-alligator-combi.jpg%3F62cac103,"{""key_value_pairs"": {""Rozměr dřeva (š x v) mm"": ""150x158"", ""Tvar držátka"": ""FL - konkávní"", ""Váha (gr)"": ""80""}, ""current_price"": 950.0, ""basic_price"": 950.0, ""stock_status"": """"}|{""key_value_pairs"": {""Rozměr dřeva (š x v) mm"": ""150x158"", ""Tvar držátka"": ""ST - rovné"", ""Váha (gr)"": ""80""}, ""current_price"": 950.0, ""basic_price"": 950.0, ""stock_status"": """"}",https://www.stoten.cz/all/alligator-combi/
Xiom - Allround S,"Novinka pro sezonu 2012/13. Nádherně provedené ALL, 5.vrstvé dřevo od XIOMu ze serie Novus Classic. Typické dřevo pro univerzální hráče se silnými softy.","<p>Novinka pro sezonu 2012/13. Nádherně provedené ALL, 5.vrstvé dřevo od XIOMu ze serie Novus Classic. Typické dřevo pro univerzální hráče se silnými softy.</p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Xiom - Allround S\MainImage\1105_allround-s.png%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Xiom - Allround S\GalleryImages\1105_allround-s.png%3F62cac103,"{""key_value_pairs"": {""Tvar držátka"": ""FL - konkávní"", ""Váha (gr)"": ""82""}, ""current_price"": 1080.0, ""basic_price"": 1080.0, ""stock_status"": """"}",https://www.stoten.cz/all/allround-s/
Donic - Appelgren Allplay ALL,"Kdybychom měli vybrat z nabídky firmy Donic pouze jedno dřevo které by zasluhovalo označení ""legenda"" ,pak bychom pro někoho možná překvapivě volili prkno několikanásobného mistra Světa a Evropy ,vítěze TOP 12 i Světového poháru Švéda Mikaela Appelgrena. Ten svojí jistou topspinovou hrou ,kdy sázel především na techniku a přesnost ,dokázal ve své době porážet nejlepší světové hráče ,Číňany nevyjímaje. A přesně pro něj bylo toto dřevo ""ušito"".Jednoznačně nejcitlivější prkno z nabídky Donicu , které při správné volbě potahů dokáže ""vyšperkovat"" jakýkoliv herní styl. Klasika této firmy. <br/><br/>","<p>Kdybychom měli vybrat z nabídky firmy Donic pouze jedno dřevo které by zasluhovalo označení ""legenda"" ,pak bychom pro někoho možná překvapivě volili prkno několikanásobného mistra Světa a Evropy ,vítěze TOP 12 i Světového poháru Švéda Mikaela Appelgrena. Ten svojí jistou topspinovou hrou ,kdy sázel především na techniku a přesnost ,dokázal ve své době porážet nejlepší světové hráče ,Číňany nevyjímaje. A přesně pro něj bylo toto dřevo ""ušito"".Jednoznačně nejcitlivější prkno z nabídky Donicu , které při správné volbě potahů dokáže ""vyšperkovat"" jakýkoliv herní styl. Klasika této firmy. <br/><br/></p> <p><strong>Rychlost 79 / Kontrola 93 / Počet vrstev 5</strong></p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Donic - Appelgren Allplay ALL\MainImage\559_donic-appelgren-allplay-all.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Donic - Appelgren Allplay ALL\GalleryImages\559_donic-appelgren-allplay-all.jpg%3F62cac103,"{""key_value_pairs"": {""Tvar držátka"": ""FL - konkávní"", ""Váha (gr)"": ""85""}, ""current_price"": 850.0, ""basic_price"": 850.0, ""stock_status"": ""Dodání do 5 pracovních dní""}",https://www.stoten.cz/all/appelgren-allplay-all/
Donic - Appelgren Allplay Senso V2 ALL,"Stejné složení jako u klasiky Appelgren Allplay, pouze se změněným systémem držátka v provedení SENSO V2 ,které přináší při stejné rychlosti optimalizovanou kontrolu . <br/><br/>","<p>Stejné složení jako u klasiky Appelgren Allplay, pouze se změněným systémem držátka v provedení SENSO V2 ,které přináší při stejné rychlosti optimalizovanou kontrolu . <br/><br/></p> <p><strong>Rychlost 80 / Kontrola 93 / Počet vrstev 5</strong></p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Donic - Appelgren Allplay Senso V2 ALL\MainImage\562_donic-appelgren-allplay-senso-v2-all.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Donic - Appelgren Allplay Senso V2 ALL\GalleryImages\562_donic-appelgren-allplay-senso-v2-all.jpg%3F62cac103,"{""key_value_pairs"": {""Tvar držátka"": ""FL - konkávní"", ""Váha (gr)"": ""80""}, ""current_price"": 950.0, ""basic_price"": 950.0, ""stock_status"": ""Dodání do 5 pracovních dní""}",https://www.stoten.cz/all/appelgren-allplay-senso-v2-all/
Donic - Appelgren Dotec Control ALL,"Nové prkno je posledním slovem v kontrole a preciznosti. Toto prkno se jednodušeji kontroluje a má lepší cit než Waldner Dotec AR. Je ideální pro hráče, kteří chtějí větší kontrolu míčku bez ztráty rychlosti nutné pro útok.. DONIC Dotec technologie vytváří optimální kontrolu a vyjímečný cit. Dotec série se stala bestsellerem během posledních dvou let. Unikátní držátko pohodlně padne do Vaší ruky, což má za následek perfektní harmonii mezi Vámi a prknem a rovněž výborný cit. V Appelgreen Dotec Control prknu je Dotec vlákno umístěno mezi obal z limby a vnitřní dýhu. Prostřední jádro je tvořeno Dotec balsa dýhou.<br/><br/>","<p>Nové prkno je posledním slovem v kontrole a preciznosti. Toto prkno se jednodušeji kontroluje a má lepší cit než Waldner Dotec AR. Je ideální pro hráče, kteří chtějí větší kontrolu míčku bez ztráty rychlosti nutné pro útok.. DONIC Dotec technologie vytváří optimální kontrolu a vyjímečný cit. Dotec série se stala bestsellerem během posledních dvou let. Unikátní držátko pohodlně padne do Vaší ruky, což má za následek perfektní harmonii mezi Vámi a prknem a rovněž výborný cit. V Appelgreen Dotec Control prknu je Dotec vlákno umístěno mezi obal z limby a vnitřní dýhu. Prostřední jádro je tvořeno Dotec balsa dýhou.<br/><br/></p> <p><strong>Rychlost 86 / Kontrola 93 / Počet vrstev 7</strong></p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Donic - Appelgren Dotec Control ALL\MainImage\571_donic-appelgren-dotec-control-all.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Donic - Appelgren Dotec Control ALL\GalleryImages\571_donic-appelgren-dotec-control-all.jpg%3F62cac103,"{""key_value_pairs"": {""Tvar držátka"": ""PR - pravák"", ""Váha (gr)"": ""70""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}|{""key_value_pairs"": {""Tvar držátka"": ""LV - levák"", ""Váha (gr)"": ""70""}, ""current_price"": 1590.0, ""basic_price"": 1590.0, ""stock_status"": """"}",https://www.stoten.cz/all/appelgren-dotec-control-all/
Der Materialspezialist - Blockbuster,"Maximální kontrola a vynikající rušivý efekt pro destruktivní hru blízko u stolu!<br/><br/>BLOCKBUSTER - je nejnovější výrobek fy DMS pro defenzivní, spíše destruktivní, hráče blízko u stolu, kteří hledají maximální kontrolu a vynikající rušivý efekt nejen u potahů, ale i u dřeva.<br/>Toto nové dřevo se zcela zřeklo použití Balsy a bylo zkonstruovánoa speciálně pro použití s ""trávou"" nebo ""antitopspinem"".<br/>Rychlost je mírná a tím umožňuje zahrát nepříjemně krátké bloky s nízkou trajektorií a zpětnou rotací.<br/>S ohledem na malou rychlost, je kontrola nad tímto dřevem opravdu vysoká kde i prudké smeče a drive lze soupeři bez problémů vrátit na stůl.<br/>Zároveň má ale dřevo BLOCKBUSTER dost rychlostních rezerv k tomu, aby s ním šly zahrát jakékoliv útočné údery.","<p>Maximální kontrola a vynikající rušivý efekt pro destruktivní hru blízko u stolu!<br/><br/>BLOCKBUSTER - je nejnovější výrobek fy DMS pro defenzivní, spíše destruktivní, hráče blízko u stolu, kteří hledají maximální kontrolu a vynikající rušivý efekt nejen u potahů, ale i u dřeva.<br/>Toto nové dřevo se zcela zřeklo použití Balsy a bylo zkonstruovánoa speciálně pro použití s ""trávou"" nebo ""antitopspinem"".<br/>Rychlost je mírná a tím umožňuje zahrát nepříjemně krátké bloky s nízkou trajektorií a zpětnou rotací.<br/>S ohledem na malou rychlost, je kontrola nad tímto dřevem opravdu vysoká kde i prudké smeče a drive lze soupeři bez problémů vrátit na stůl.<br/>Zároveň má ale dřevo BLOCKBUSTER dost rychlostních rezerv k tomu, aby s ním šly zahrát jakékoliv útočné údery.</p> <p>rychlost 79  /  kontrola 93  /  5 vrstev</p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Der Materialspezialist - Blockbuster\MainImage\454_der-materialspezialist-blockbuster.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Der Materialspezialist - Blockbuster\GalleryImages\454_der-materialspezialist-blockbuster.jpg%3F62cac103,"{""key_value_pairs"": {""Tvar držátka"": ""ST - rovné"", ""Váha (gr)"": ""70""}, ""current_price"": 1400.0, ""basic_price"": 1400.0, ""stock_status"": """"}",https://www.stoten.cz/all/blockbuster/
Dr. Neubauer - Bulldog ALL,"Vývoj nových dřev - s vysokým rušivým efektem a dynamickými útočícími možnostmi  !!!<br/><br/>Dřevo BULLDOG je relativně rychlý Allround, který poskytuje dva rozhodující charakteristické rysy díky novému složení dýhy:<br/>- při hraní s trávou či Anti - Spinem, do značné míry zpomaluje odraz míčku, proto může být míček vrácený velmi krátce za síťku, takovéto vrácení míčku zároveň vyprodukuje maximální přerušení a obrácení rotace","<p>Vývoj nových dřev - s vysokým rušivým efektem a dynamickými útočícími možnostmi  !!!<br/><br/>Dřevo BULLDOG je relativně rychlý Allround, který poskytuje dva rozhodující charakteristické rysy díky novému složení dýhy:<br/>- při hraní s trávou či Anti - Spinem, do značné míry zpomaluje odraz míčku, proto může být míček vrácený velmi krátce za síťku, takovéto vrácení míčku zároveň vyprodukuje maximální přerušení a obrácení rotace</p> <p>- na druhé straně lze ale zrychlit a tvrdě až agresivně zaútočit, soupeři nastávají krušné chvíle, protože vrácení míčku po takovémto zaútočení není dost dobře možné<br/><br/>Dřevo BULLDOG je silnou zbraní pro topspin i pro přímé smeče a to v rozmezí - blízko u stolu až ve střední vzdálenosti od stolu. Následkem pokrokového složení dýh je dřevo velmi lehké a nabízí báječnou kontrolu při zahrání jakéhokoliv úderu.</p> <p>rychlost 85 / kontrola 92 / počet vrstev 7</p>",H:\Desaka\Stoten\Full_10.01.2025\Photos\Dr. Neubauer - Bulldog ALL\MainImage\607_dr--neubauer-bulldog-all.jpg%3F62cac103,H:\Desaka\Stoten\Full_10.01.2025\Photos\Dr. Neubauer - Bulldog ALL\GalleryImages\607_dr--neubauer-bulldog-all.jpg%3F62cac103,"{""key_value_pairs"": {""Tvar držátka"": ""FL - konkávní"", ""Váha (gr)"": ""70""}, ""current_price"": 1420.0, ""basic_price"": 1420.0, ""stock_status"": """"}",https://www.stoten.cz/all/bulldog-all/
