"KEY","VALUE"
"Potah Joola Dynaryz AGR purple","Dynaryz AGR se vyznačuje fialovou vrchní gumou, mimořádnou dynamikou, a je ideální pro hráče hledající maximální spin a rychlost."
"Potah Joola Dynaryz CMD","Útočný potah Dynaryz CMD s fialovou houbou HyperBounce nabízí vysokou rychlost a rotaci, ideální pro topspinové údery."
"Poťah Joola Dynaryz CMD","S JOOLA Dynaryz CMD získáte precizní kontrolu a rotaci díky technologii Hyper Bounce a Advance Traction povrchu pro rychlé údery."
"Potah Joola Dynaryz CMD purple","Nyní s fialovou vrchní gumou, Dynaryz CMD je útočný potah s rychlostí a extrémní rotací pro topspinové hráče."
"Potah Joola Dynaryz Inferno","Nový Dynaryz Inferno s technologií Kinetic Tension Surface pro maximální dynamiku a rotaci, ideální pro útočně laděné hráče."
"Poťah Joola Dynaryz Inferno","Dosáhněte extrémního zrychlení a rychlosti s povrchem Kinetic Tension, ideálním pro rychlovýměny a vylepšený kontakt s dynamikou."
"Potah JOOLA Dynaryz ZGR","Novinka JOOLA Dynaryz ZGR poskytuje extrémní rotaci a rychlost pro nekompromisní útočníky díky technologii HyperBounce a Advance Traction Surface."
"Poťah Joola Dynaryz ZGR","Dynaryz ZGR je revoluční guma s lepivým povrchem a silnou houbou, ideální pro extrémní rotaci a dynamiku ve stolním tenise."
"Potah Joola Dynaryz ZGX","Joola Dynaryz ZGX je potah s lepkavým povrchem pro maximální rotaci a Hyper Bounce houbou pro energii a kontrolu."
"Poťah Joola Dynaryz ZGX","DYNARYZ ZGX – extrémně přilnavá útočná potahová guma nové generace s maximální rotací a energickou špongií pro vysokou trajektorii míčku."
"Potah Joola Express Ultra","Sendvič Express Ultra je určen pro útočný styl hry, vhodný pro hráče se zkušenostmi s vroubky."
"Poťah Joola Express Ultra","JOOLA EXPRESS ULTRA je určena pro útočné hráče s krátkými čopy, nabízí mimořádnou rychlost a rotaci díky měkké houbičce Balance a technologii Tensor."
"Potah JOOLA GOLDEN TANGO","Nová JOOLA Golden Tango kombinuje přilnavost čínské gumy s pružností a rychlostí německé houby."
"Potah JOOLA GOLDEN TANGO PS","Základní koncept německy vyráběné lepkavé svrchní gumy s tenzorovou houbou v JOOLA Golden Tango PS zvyšuje spin a katapult v topspinech."
"Potah Joola MAXXX 500","Joola MAXXX 500: Nejtvrdší a nejrychlejší potah s extrémní rotací a kontrolou pro pokročilé hráče hledající maximální výkon."
"Potah Joola MICRON","JOOLA Micron je ideální pro hráče všech úrovní díky vynikající přilnavosti, rotaci a energii, kterou dodává každému úderu."
"Poťah Joola Micron","JOOLA Micron je ideální pro všechny hráče díky své pevné houbě pro spolehlivý přenos energie a úžasnou rotaci díky přilnavé vrchní vrstvě."
"Potah JOOLA Rhyzen CMD","Novinka od JOOLA: potah Rhyzen CMD pro topspinové hráče s lepivou vrchní gumou a vyváženou kontrolou míčku."
"Poťah Joola Rhyzen CMD","JOOLA RHYZEN CMD nabízí vynikající kontrolu a přesnost díky Balance Sponge, ideální pro útočnou hru s vylepšeným trakčním povrchem."
"Potah JOOLA Rhyzen CMD blue","Potah Rhyzen CMD od JOOLA s modrou gumou pro topspinové hráče nabízí vysokou rotaci a vyváženou kontrolu míčku."
"Potah JOOLA RHYZEN FIRE","Přidejte sílu a rotaci s útočným potahem Rhyzen FIRE pro lepší topspin a kontrolu míčku."
"Poťah Joola Rhyzen Fire","Přidejte plamen do své hry s JOOLA Rhyzen FIRE pro silný topspin, konzistentní kontrolu a přesnou rotaci."
"Potah JOOLA RHYZEN ICE","JOOLA Rhyzen ICE je všestranný potah s měkkou houbou, který zvyšuje kontrolu a pocit ze hry, ideální pro sebevědomou hru."
"Poťah Joola Rhyzen Ice","Perfektní potah JOOLA Rhyzen ICE nabízí měkkou houbičku a výjimečnou kontrolu pro jistotu a preciznost při hře."
"Potah JOOLA Rhyzen ZGR","JOOLA Rhyzen ZGR je potah pro útočníky s extrémní rotací a vyváženou kontrolou, vhodný pro hráče preferující delší pocit míčku na pálce."
"Potah Joola Rhyzen ZGX","Silná útočná guma s vysokou trajektorií a technologií Sweetzone pro rovnoměrný odraz a jistotu úderů."
"Poťah Joola Rhyzen ZGX","Kombinace tvrdé houby a lepivé gumy pro větší stabilitu a kontrolu s přímou silou a vynikající rotací."
"Poťah Joola Samba","Nejoblíbenější guma JOOLA díky skvělému zvuku, dlouhé životnosti, vynikající rotaci a optimálnímu citu."
"Potah Joola Shark","Potah s dlouhými vroubky a rušivým efektem."
"Potah Joola Tango Ultra","Nejnovější sendvič Tango Ultra s technologií TENSOR nabízí vysokou kontrolu, měkčí houbu a skvělou rychlost i rotaci pro pokročilé hráče."
"Poťah Joola Tango Ultra","JOOLA představuje novou krátkou vroubkovanou gumu s TENSOR efektem – lepší kontrola, větší rotace, výbušný útok při agresivní hře."
"Potah Joola Tronix ACC","Joola Tronix ACC je guma pro topspinové hráče s elastickým povrchem a středně tvrdou houbou, ideální pro vysokou letovou křivku míčku."
"Poťah Joola Tronix ACC","JOOLA Tronix ACC je středně tvrdá guma s elastickou vrstvou pro silnou rotaci a špongií Giga-Cell, skvělá pro topspinovou hru."
"Potah Joola Tronix CMD","Tronix CMD od Joola kombinuje elastickou vrchní gumu s 43° střední houbou, ideální pro topspinovou hru s kontrolou a vysokou křivkou míčku."
"Poťah Joola Tronix CMD","Ideální pro kontrolu u stolu a protiútoky. Skvělý katapult a rotace vytváří vynikající pocit a konzistentní topspin."
"Potah Joola Tronix ZGR","TRONIX ZGR nabízí dokonalou kombinaci rotace, síly a kontroly pro útočné hráče v stolním tenise."
"Poťah Joola Tronix ZGR","Přidejte do své hry vysokou rotaci a sílu s Tronix ZGR, který nabízí skvělou přesnost a stabilitu pro ofenzivní hráče."
"Potah Joola Vizon","Joola VIZON, novinka 2021, s měkčí houbou a lepší přilnavostí, nabízí skvělou kontrolu a spin pro precizní stolní tenis."
"Poťah Joola Vizon","JOOLA Vizon je guma s měkkou houbou pro lepší kontrolu a rotaci, ideální pro rozvoj základních dovedností ve stolním tenise."
"Potah Joola Zack","Joola ZACK je univerzální potah pro dobrý cit a kontrolu, ideální pro hráče bez potřeby extrémní rychlosti; kvalita za skvělou cenu."
"Poťah Joola Zack","JOOLA Zack je všestranná stolní tenisová guma s dobrou ovladatelností a odolností, ideální pro hráče upřednostňující klasický styl."
"Potah na ohrádku GEWO 73cm","GEWO Surrounders Ochranný kryt je 2,33m široký a 73cm vysoký, kompatibilní s podpěrami Smart 73cm, Art. Č. 10297."
"Poťah Nittaku Best Anti","NITTAKU BEST ANTI je populární antitopspin vyrobený v Japonsku, necitlivý na rotaci, vhodný pro útočné výpady."
"Poťah Nittaku Fastarc C-1","Fastarc C-1 je měkčí verze poťahu G-1 s vynikající kontrolou, ideální pro všestranné útočníky."
"Poťah Nittaku Fastarc G-1","Nittaku Fastarc G-1 je velmi rychlý potah přidávající míčku značnou rotaci, ideální pro agresivní útočné hráče s vynikající kontrolou."
"Poťah Nittaku Fastarc P-1","Nittaku Fastarc P-1 je ideální pro hráče hrající blízko stolu, nabízí silnou rotaci a rychlost při topspinech."
"Poťah Nittaku Hammond Z2","Nittaku Hammond Z2 je japonský útočný potah s tvrdostí 45°, ideální pro hru s vysokou rotací díky své pružné a přilnavé vrstvě."
"Poťah Nittaku Magic Carbon","Magic Carbon je klasický potah s elastickou vrchní vrstvou pro rychlost a rotaci, zachovává kontrolu díky středně tvrdé houbě."
"Poťah Palio AK47 blue","Mnoho hráčů ocení AK47 od Palio díky vysoké kvalitě, skvělým herním vlastnostem a variantám pro variabilní ofenzivní styl."
"Poťah Palio AK47 red","Palio AK47 red je ofenzivní potah s tvrdou houbou, ideální pro rychlé topspinové údery a vysokou dynamiku."
"Poťah Palio AK47 yellow","Palio AK47 poťah nabízí různé verze se skvělými herními vlastnostmi, s možností výběru podle preferované rotace a kontroly úderů."
"Potah PALIO CK 531 A ŽLUTÝ OBAL","Detailní popis produktu."
"Poťah Sanwei Code","Sanwei Code je moderní tráva s dlouhými vroubky pro rušivou hru blízko stolu s vynikající kontrolou a silnou rotací."
"Poťah Sanwei Dizzy OX","Dizzy je snadno ovladatelná tráva se speciálním povrchem, který zajišťuje nízký oblouk, nepravidelnou trajektorii a anti-spin efekt."
"Poťah Sanwei Europe Target 40+","Sanwei Europe Target 40+ s tenkou vrchnou vrstvou nabízí skvělou hru, větší rychlost a rotaci díky delším pupínkům."
"Poťah Sanwei Europe Target 40+ FX","Novo vyvinutý Europe Target 40+ FX s měkčí houbou umožňuje více rotace a kontroly a je ideální pro útočný backhand."
"Poťah Sanwei Gear Hyper","Speciálně navržené houby 37°/38°/39° pro různé styly hry, nízké ztráty energie, vysoký odraz pro precizní útoky."
"Poťah Sanwei Ghost","Sanwei Ghost je moderní sendvičový potah s efektivní rychlou hrou a vysokou kontrolou při útočných úderech a blokování."
"Poťah Sanwei Target National","SANWEI New Target National je profesionální potah kombinující lepivý čínský povrch s evropskou pružnou houbou pro trvalý výkon."
"Poťah Sanwei Ultra Spin","Schválené ITTF, skvělý poměr cena/výkon, generace rotace, výborná kontrola a všestrannost pro všechny herní styly."
"Poťah Sauer & Troger Hass","Hassová tráva je ideální pro hráče s krátkými pupínky, preferující rychlou útočnou hru a vynikající kontrolu."
"Poťah Sauer & Troger Hellfire","Pro hráče s trávou, kteří chtějí maximální efekt z pupínků; skvělá rotace, vysoká kontrola, univerzální hra."
"Potah SAUER & TRÖGER Hellfire X","Podrobný popis produktu není k dispozici."
"Poťah Sauer & Troger Hellfire X","Hellfire X je trávový povrch pro hráče stolního tenisu, kteří chtějí zlepšit svou hru, verze OX zvyšuje rušivý účinek a kontrolu u stolu."
"Poťah Sauer & Troger Hipster","Hipster je extrémně všestranný poťah pro všestranné hráče a hráče s různými typy pupínků, ideální na aktivní hru."
"Potah SAUER & TRÖGER Monkey","Detaily produktu nejsou k dispozici."
"Poťah Sauer & Troger Monkey","Verze s tlumicí houbou je skvělá pro hráče s OX trávou, umožňuje útočný styl hry s vysokou kontrolou a rušivým účinkem."
"Potah SAUER & TRÖGER Secret Flow Chop","Detailní popis produktu bez vizuální ukázky videa."
"Poťah Sauer & Troger Secret Flow Chop","Pro klasické obránce doporučujeme 1,5mm a 1,8mm, pro moderního útočníka 2,1mm s vysokou kontrolou a rychlostí."
"Poťah Sauer & Troger Schmerz","Flexibilní dlouhý vroubkovaný potah pro výbornou kontrolu i útok, s ultratenkou houbou pro tlumení tvrdých úderů a dostatečnou dynamiku."
"Poťah Sauer & Troger Super Stop","I když jste ještě nehráli s antitopspinem, vyzkoušejte Sauer & Tröger Super-Stop pro bezpečnou hru a eliminaci rotace míčků."
"Poťah Sauer & Troger Zargus","Zargus je ideální pro všestranné hráče s krátkými vroubky hledající kontrolu a rušivý účinek. Tempo 85, kontrola 97, rušivý účinek 87."
"Poťah SpinLord Adler","Vrchní vrstva Adler je elastická a odolná guma, ideální pro všestrannou hru s maximální kontrolou a rotací bez lepkavosti."
"Poťah SpinLord Agenda","SpinLord Agenda má dlouhé vroubky ideální pro variabilní hru ve střední vzdálenosti, s vynikající kontrolou a nebezpečnou obranou."
"Potah SpinLord Blitzschlag","Popis produktu není dostupný."
"Poťah SpinLord Blitzschlag","SpinLord Blitzschlag je pokročilejší než Dornenglanz, pomalejší s větší kontrolou, usnadňuje příjem podání a blokování, má lepší výdrž pupínků."
"Potah SpinLord Degu","Detailní popis produktu není dostupný."
"Poťah SpinLord Degu","SpinLord Degu je oblíbená, velmi měkká pips guma, ideální pro kontrolované útoky a hru topspinů s minimální citlivostí na rotaci."
"Potah SpinLord Dornenglanz","Detailní popis produktu není k dispozici, ale lze si prohlédnout video ukazující techniky stolního tenisu."
"Poťah SpinLord Dornenglanz","SpinLord Dornenglanz je všestranný a nebezpečný dlouhý trn pro blokování blízko stolu s výbornou kontrolou a interferenčním efektem."
"Potah SpinLord Dornenglanz II","Díky unikátní výrobní technologii může část pryskyřice zůstat mezi vroubky potahu."
"Potah SpinLord Dornenglanz III","Detailní popis produktu není k dispozici."
"Potah SpinLord Dornenglanz X","Popis produktu není k dispozici."
"Poťah SpinLord Feuerstich PRO verzia","Nová verze Feuerstich je rychlá s dlouhými pupínky, ideální pro obranné hráče s krátkými pohyby a vysokým rušivým efektem."
"Poťah SpinLord Gepard","Gepard je rychlý sendvič s mírně dlouhými trny, vhodný pro přesné údery, necitlivý na rotaci, ideální pro útočnou hru."
"Potah SpinLord Gigant","Potah Gigant je ideální pro obrannou hru s plastovým míčem, blokování i obranu, necitlivý na spin soupeře, pomalý i na rychlém prkně."
"Potah SpinLord Gigant II","Detail produktu není k dispozici."
"Potah SpinLord Gipfelsturm","Detailní popis produktu: Jedná se o speciální pingpongový produkt, podívejte se na video pro lepší představu."
"Poťah SpinLord Gipfelsturm","SpinLord Gipfelsturm je inovativní, dlouhý vroubek ideální pro rychlou hru s vysokou rotací a rušivým účinkem, optimální v tloušťce 1,8 mm."
"Potah SpinLord Greif","Podrobný popis produktu není k dispozici."
"Potah SpinLord Hai","Detailní popis produktu není k dispozici. Popis bude přidán později."
"Poťah SpinLord Hai","Potah Žralok s dlouhými drápky poskytuje vynikající blokování a útočné akce, ale není vhodný pro obranu backspinu."
"Poťah SpinLord Irbis","SpinLord Irbis je rychlý útočný potah, ideální pro silný topspin, precizní kontrolu a snadné blokování se střední tvrdostí a elasticitou."
"Potah SpinLord Keiler","Detailní popis produktu: Video popisuje oblíbené triky a techniky stolního tenisu."
"Poťah SpinLord Keiler","SpinLord Keiler je rychlá a nebezpečná softová guma s maximální kontrolou pro útok i obranu v stolním tenise."
"Potah SpinLord Keiler II","Detailní popis pálky pro stolní tenis ideální pro útočné hráče, kteří hledají vynikající rychlost a kontrolu."
"Potah SPINLORD Leviathan Premium","Detailní popis produktu není k dispozici."
"Poťah SpinLord Leviathan Premium","Leviathan Premium je odolný červený potah s vynikající kontrolou a rychlostí, ideální pro aktivní hru a přesné umístění míčku."
"Poťah SpinLord Marder","SpinLord Marder je moderní obranný potah s dobrou kontrolou rotace, citlivostí na příchozí spin a vhodný na kombinaci s různými typy pálek."
"Poťah SpinLord Minotaur","SpinLord Minotaur je oblíbený sendvič pro kontrolovaný útok a obranu, vhodný hlavně pro bekhend díky rušivému efektu a dobré blokaci."
"Potah SpinLord Nashorn PRO","Detail produktu není k dispozici."
"Poťah SpinLord Nashorn Pro","Guma Nashorn Pro má široké pupínky s rebrovaným povrchem, pomalejší tempo a vysoký rušivý efekt, ideální pro hráče hledající kontrolu."
"Poťah SpinLord ORKan","Tato polodlouhá guma Orkan nabízí kontrolu s neočekávanou dráhou míčku a vysokým rušivým efektem díky speciálním pupínkům."
"Poťah SpinLord Ozelot Pro","SpinLord Ocelot Pro je rychlá útočná guma s vynikající kontrolou a efektivním spinem, ideální pro evropský styl hry."
"Poťah SpinLord Quokka","SpinLord Quokka je moderní a rychlé antispinové potahy ideální pro blokování a nepředvídatelné protiútoky u stolu."
"Potah SpinLord Sandwind","Detailní popis produktu: Video ukazuje techniky pro vylepšení topspinu."
"Poťah SpinLord Sandwind","SpinLord Sandwind je poloviční Anti se schopností blokovat a přidávat rotaci, ideální pro obrannou hru s možností agresivních úderů."
"Potah SpinLord Stachelfeuer","Detailní popis produktu není k dispozici, ale jedná se o vybavení pro stolní tenis."
"Poťah SpinLord Stachelfeuer","SpinLord Stachelfeuer je pomalá, nebezpečná obranná guma s dlouhými pupínky a vysokou kontrolou, ideální pro všestrannou obranu u stolu."
"Poťah SpinLord Sternenfall Pro verzia","Nová verze SpinLord Sternenfall Pro je rychlejší potah s lepší kontrolou a rušivým efektem, ideální pro agresivní hru v stolním tenise."
"Potah SpinLord Strahlkraft","Detailní popis produktu není k dispozici, sledujte video pro více informací."
"Poťah SpinLord Strahlkraft","Vysoce kvalitní pálka na stolní tenis s vynikající kontrolou a rychlostí pro profesionální hráče."
"Poťah SpinLord Tanuki","SpinLord Tanuki je japonská guma pro dynamickou útočnou hru s výbornou přilnavostí a odolností, ideální pro variabilní topspiny."
"Potah SpinLord Tiger","Detailní popis produktu není k dispozici."
"Poťah SpinLord Tiger","SpinLord Tiger je univerzální potah pro útočnou hru s vynikající kontrolou, ideální pro topspin a variabilní všestrannou hru."
"Potah SpinLord Tiger II","Detail produktu není k dispozici."
"Potah SpinLord Waran","Detail produktu: Podívejte se na video s podrobnou analýzou stolního tenisu."
"Poťah SpinLord Waran","Waran je rychlá a odolná guma pro přímou ofenzivní hru u stolu, ideální pro hráče všech úrovní k převzetí iniciativy a tlaku na soupeře."
"Potah SpinLord Waran II","Detailní popis produktu: Stolní tenisová pálka nabízí vynikající kontrolu nad míčkem při hře."
"Potah SpinLord Waran III","Detailní popis produktu."
"Poťah SpinLord Wyvern","Wyvern má kuželovité, rebrované pupínky, větší přilnavost a rotaci; vhodná pro útok i obranu v moderním stolním tenise."
"Potah SpinLord Zeitgeist","Detailní popis produktu video na YouTube."
"Poťah SpinLord Zeitgeist","Zeitgeist je ideální dlouhá guma pro blokovací míče, snadno ovladatelná a pomalá, s dobrou kontrolou a příležitostí k útoku forhendu."
"Potah STIGA Calibra LT Sound","STIGA Calibra potahy nabízejí unikátní kombinaci rychlosti, spinu a měkké houby pro skvělou kontrolu a útok v moderním stolním tenisu."
"Potah STIGA DNA Dragon Grip 55","Potah vyrobený v Německu s technologií C-Touch Tensor nabízí 55° houby pro optimální odezvu při všech úderech."
"Potah STIGA DNA Dragon Power 52,5","Zažijte novou úroveň hry s technologií Power Sponge Cell pro maximální katapultový efekt a vybírejte ze tří tvrdostí potahu pro ideální strategii."
"Potah STIGA DNA Dragon Power 55","Objevte Power Sponge Cell technologii pro ultimátní katapultový efekt a vyberte tvrdost houby dle herního stylu: 52,5, 55 nebo 57,5 stupňů."
"Potah STIGA DNA Dragon Power 57,5","Zažijte novou úroveň hry s technologií Power Sponge Cell (PSC) pro dokonalý katapultový efekt a nezastavitelnou sílu při každém úderu."
"Potah STIGA DNA Hybrid H","Tvrdší houba DNA Hybrid H zvyšuje nároky na techniku a nabízí větší rotaci a rychlost pro efektivní hru."
"Potah STIGA DNA Hybrid M","DNA Hybrid M je středně tvrdá houba s částečně lepivým povrchem, zajišťující rovnováhu mezi kontrolou, rychlostí a rotací míče."
"Potah STIGA DNA Hybrid XH","DNA Hybrid XH má jedinečný povrch, který umožňuje vysokou rotaci a kontrolu míče v náročných situacích."
"Potah STIGA DNA Platinum H","DNA Platinum využívá technologii PSC pro zvýšení rychlosti a dynamiky, umožňující pokročilou kontrolu a sílu úderů."
"Potah STIGA DNA Platinum M","DNA Platinum využívají technologii PSC pro zvýšení rychlosti a dynamiky, s houbou až 2,3 mm pro lepší herní údery."
"Potah STIGA DNA Platinum S","DNA Platinum jsou potahy s technologií PSC pro vyšší rychlost, dynamiku a kontrolu úderů díky optimalizované konstrukci vrchní a spodní vrstvy."
"Potah STIGA DNA Platinum XH","DNA Platinum je vytvořena technologií PSC pro vyšší rychlost a dynamiku, s houbou až 2,3 mm pro všestranné údery z různých pozic."
"Potah STIGA ECO Future M","ECO Future je první Fairtrade potah na stolní tenis, který optimalizuje výkon a podporuje udržitelnost s recyklovanými obaly."
"Potah STIGA Horizontal 20","Vroubky potahů Horizontal jsou uspořádány horizontálně, aby zajistily vysoké rotace a variabilitu obranné hry."
"Potah STIGA Horizontal 55","Vroubky potahu Horizontal jsou uspořádány horizontálně pro maximální rotaci a variabilitu ve vaší obranné hře."
"Potah STIGA JMS Evo 1","Středně měkký potah, ideální pro začátečníky, nabízí skvělou kontrolu, rotace a výhodný poměr kvalita-cena."
"Potah STIGA Mantra Control","Mantra Control je ideální potah pro hráče, kteří hledají přesnost a kontrolu pro svou první závodní pálku."
"Potah STIGA Mantra H","Potahy STIGA Mantra využívají japonskou technologii ke zvýšení rychlosti a konzistence každého úderu díky efektivnímu mixu kaučuku."
"Potah STIGA Mantra M","Potahy STIGA Mantra kombinují syntetický a přírodní kaučuk, čímž zvyšují katapult efekt a konzistenci úderů díky Oxygen Capsule System."
"Potah STIGA Mantra PRO H","Potah STIGA Mantra Pro H je vylepšená verze s perfektní rovnováhou mezi rychlostí a kontrolou, určená pro vyšší dynamiku a rotaci."
"Potah STIGA Mantra PRO M","Potah STIGA Mantra Pro M je vylepšenou verzí, nabízí skvělou rovnováhu rychlosti a kontroly díky Oxygen Capsule Systému."
"Potah STIGA Mantra PRO XH","Potah STIGA Mantra Pro XH nabízí ideální kombinaci rychlosti a kontroly pro dynamický styl hry s vysokou rotací."
"Potah STIGA Mantra S","Potahy STIGA Mantra jsou vyrobeny v Japonsku a kombinují syntetický a přírodní kaučuk, čímž zvyšují katapult efekt a konzistenci úderů."
"Potah STIGA Mantra Sound","Potah Mantra kombinuje přírodní a syntetický kaučuk pro dlouhou životnost, rychlost a lehkost v útočných úderech díky technologii OCS."
"Potah STIGA Symmetry","Symmetry je sendvičový potah z Japonska pro ABS míčky, který díky elastické houbě a vroubkům nabízí rychlost a zrádné rotace."
"Potah STIGA Vertical 20","Potahy Vertical od STIGA jsou nové dlouhé vroubky vyvinuté s pomocí Masaty Shiona, ideální pro defenzivní hru."
"Potah STIGA Vertical 55","Potahy Vertical od STIGA jsou nejnovější dlouhé vroubky, vyvinuté s asistencí hráče Masata Shiona."
"Poťah Super Kaiser Boxer","Pálka optimalizovaná pro topspin a kontrolu, ideální pro útočné hráče."
"Poťah Super Kaiser G61 Spirit","Lehké a rychlé pálkařské prkno s vynikající kontrolou a citlivostí, ideální pro útočnou hru."
"Potah TIBHAR Aurus","Skvělá volba pro topspinové hráče, nabízející vynikající rotaci a kontrolu pro útočnou a bezpečnou hru."
"Poťah Tibhar Aurus","Potah pro ambiciózní hráče s vynikající rotací a katapultovým efektem pro agresivní a stabilní hru s dlouhou životností."
"Potah TIBHAR Aurus Prime","Silný útočný potah pro technicky zdatné hráče, rychlejší než Tibhar Aurus Select, s fialovou houbou 2,3 mm."
"Potah TIBHAR Aurus Select","Na základě SSP technologie: Hladký a spinově bohatý povrch s tvrdší houbou pro lepší akceleraci a vyšší rychlost."
"Potah TIBHAR Aurus Soft","Měkčí verze potahu Tibhar Aurus nabízí lepší kontrolu, vyšší odraz míče a adaptaci na herní styl."
"Potah TIBHAR Aurus Soft ROZTRŽENÝ OBAL 1,7 ČERVENÁ","Detail produktu není k dispozici."
"Potah TIBHAR Aurus Sound","Nejbezpečnější verze potahu Tibhar Aurus nabízí skvělou kontrolu a čistý zvuk."
"Potah TIBHAR Evolution EL-D","Hodnoty potahů Tibhar Evolution pro sezónu 2022/2023 ukazují rychlost, spin, kontrolu a tvrdost houby pro různé modely."
"Poťah Tibhar Evolution EL-D","Nová vrstva Evolution kombinuje priľnavosť a dynamiku s elastickou RED ENERGY SPONGE, ideálna pre topspin, rovnocenná s modelmi MX-P a MX-S."
"Potah TIBHAR Evolution EL-P","Nejpružnější potah Tibhar Evolution pro hráče hledající sílu a rotaci s vysokou rychlostí a spinovým potenciálem, ideální pro topspináře."
"Poťah Tibhar Evolution EL-P","EVOLUTION EL-P je pružná pingpongová guma ideální pro topspin hráče vyžadující rotaci a sílu mezi tvrdšími a měkčími variantami."
"Potah TIBHAR Evolution EL-S","Vynikající volba pro dynamický topspin spojující vlastnosti Evolution MX-S, Evolution MX-P a zcela nového povrchu."
"Poťah Tibhar Evolution EL-S","Guma EVOLUTION EL-S nabízí vysokou rychlost, maximální rotaci a citlivý kontakt díky elastické špongii a vyladěné geometrii pupínků."
"Potah TIBHAR Evolution FX-D","Pomalejší potah Tibhar Evolution s červenou houbou poskytuje skvělou zpětnou vazbu a vylepšuje přenos energie pro útočné hráče."
"Poťah Tibhar Evolution FX-D","Vrchní vrstva Evolution s výborným přilnavostí a dynamikou byla zkombinována s měkkou RED ENERGY SPONGE pro lepší topspin."
"Potah TIBHAR Evolution FX-P","Nejměkčí potah Tibhar Evolution, skvělý cit a kontrola, čistý zvuk topspinu. Akce: 1,9-2,0 mm jen za 895 Kč."
"Poťah Tibhar Evolution FX-P","FX-P je nejflexibilnější a nejměkčí verze gumy EVOLUTION, zajišťující skvělý pocit, kontrolu a variabilní topspin hru díky měkké houbě."
"Potah TIBHAR Evolution FX-S","Druhý nejměkčí potah Tibhar Evolution s výbornou kontrolou."
"Poťah Tibhar Evolution FX-S","FX-S je pružná a mäkká pingpongová guma s vysokou rotací a silou, ideální pro osobitou hru."
"Potah TIBHAR Evolution MX-D","Potahy Tibhar Evolution nabízejí různé úrovně rychlosti, spinu a kontroly, ideální pro pokročilé hráče stolního tenisu."
"Poťah Tibhar Evolution MX-D","Inovativní gumy EVOLUTION MX-D nabízí skvělou dynamiku a rotaci pro pokročilé hráče stolního tenisu."
"Potah TIBHAR Evolution MX-P","Absolutní bestseller Tibhar Evolution; druhý nejrychlejší potah nabízí skvělou kontrolu a je ideální pro pokročilou topspinovou hru."
"Poťah Tibhar Evolution MX-P","Evolution MX-P je jeden z nejdynamickejších potahů série Evolution, poskytující útočným úderům extra energii pro agresivní hráče."
"Potah TIBHAR Evolution MX-P 50","Ještě rychlejší potah než Evolution MX-P díky 50° houbě; nabízí vyšší rychlost a zachovává spinový potenciál."
"Potah TIBHAR Evolution MX-S","Spinový potah pro pokročilé hráče; ideální pro hru ze střední vzdálenosti nebo u stolu."
"Poťah Tibhar Evolution MX-S","Toto dynamické potahování série Evolution s lepší kontrolou míčku přinese technickým hráčům nevídanou rotaci."
"Potah TIBHAR Genius","Potah pro stolní tenis zvyšuje spin a přesnost úderu díky technologiím OPTRA a SPI pro stabilní a riskantní hru."
"Poťah Tibhar Genius","Genius se zaměřuje na rotaci pro vyšší rychlost, přesnost úderů a tlak na soupeře díky dynamické hře s trvanlivou gumou."
"Poťah Tibhar Genius Optimum","TIBHAR vyvinul prémiovou gumu GENIUS+ OPTIMUM pro maximální rotaci a dynamiku při topspinové hře."
"Potah TIBHAR Genius+ Optimum","Technologie OPTRA a SPI zvyšují spin a rychlost potahu, což stabilizuje let míče pro přesné a riskantní údery."
"Potah TIBHAR Grass D.TecS","Inovovaná verze potahu Grass D.Tecs od Tibhar nabízí vynikající kontrolu a čop s rušivým efektem, nyní zlevněná na 870 Kč/ks."
"Poťah Tibhar Grass D.TecS","Kombinace technologií D.TecS a klasické trávy umožňuje nové druhy seku a kontrolu s pružností a rychlostí proti útočným úderům."
"Potah TIBHAR Grass D.Tecs GS","Inovovaná verze potahu TIBHAR Grass D.Tecs s fólií pro snadné lepení, ideální pro obrannou hru, bez houby (OX), 920 Kč/ks."
"Potah TIBHAR Hybrid K1 European Version","Útočný potah pro topspin s hybridním povrchem zvyšující rotaci, vyrobeno v Německu, ideální pro hru s plastovým míčem."
"Poťah Tibhar Hybrid K1 European version","HYBRID K1 je německá guma s vysokou rotací a akcelerací, ideální pro hru s míčem 40+ z různých vzdáleností."
"Potah TIBHAR Hybrid K3","Útočný potah s extrémní lepivostí, tvrdou houbou pro rychlost a lepší kontrolou než Tibhar Hybrid K1 EU za 1 110 Kč."
"Poťah Tibhar Hybrid K3","Guma HYBRID K3 nabízí lepkavost a dynamiku s tvrdou houbičkou pro vysokou rotaci a kontrolu; ideální pro topspiny a obranu."
"Potah TIBHAR Hybrid K3 FX","Měkčí verze potahu Tibhar Hybrid K3 nabízí lepší kontrolu a hybridní vlastnosti pro rozmanité útočné údery."
"Potah TIBHAR Hybrid K3 PRO","Ještě silnější a energičtější verze potahu Tibhar Hybrid K3 pro nekompromisní ofenzivní hru, s vyšší tvrdostí houby pro maximální spin a kontrolu."
"Potah TIBHAR Hybrid MK","Nový útočný potah s vysokým spinovým potenciálem a citem pro míč, doporučený Kenta Matsudairou, nyní i v modré barvě."
